GEOID,STATEFP,STATE,COUNTYFP,COUNTY,MEDN_INC23,TOT_HOUS23,LESS_10K23,10K_15K23,15K_20K23,20K_25K23,25K_30K23,30K_35K23,35K_40K23,40K_45K23,45K_50K23,50K_60K23,60K_75K23,75K_100K23,100_125K23,125_150K23,150_200K23,200K_MOR23
120860001093,12, Florida,086, Miami-Dade County,44667.0,260,0,0,20,34,0,0,0,80,0,62,6,25,10,15,8,0
120860001151,12, Florida,086, Miami-Dade County,47159.0,287,0,25,24,0,30,18,14,23,11,19,46,19,24,0,9,25
120860001152,12, Florida,086, Miami-Dade County,250001.0,191,6,0,0,2,1,0,3,7,3,5,5,5,8,12,19,115
120860001153,12, Florida,086, Miami-Dade County,107275.0,275,0,12,0,0,0,0,40,0,0,23,0,7,66,19,8,100
120860001181,12, Florida,086, Miami-Dade County,103309.0,421,30,17,0,0,33,0,12,0,0,28,58,27,43,22,28,123
120860001201,12, Florida,086, Miami-Dade County,117925.0,509,0,0,7,0,64,18,0,0,0,20,91,46,50,23,33,157
120860001202,12, Florida,086, Miami-Dade County,77067.0,531,15,21,0,0,0,0,0,19,187,2,0,169,16,26,19,57
120860001203,12, Florida,086, Miami-Dade County,57969.0,880,65,0,43,42,28,99,13,0,7,182,77,81,157,43,13,30
120860001211,12, Florida,086, Miami-Dade County,88707.0,630,74,39,21,11,34,51,0,9,0,0,15,92,65,44,38,137
120860001212,12, Florida,086, Miami-Dade County,83705.0,245,7,0,0,7,0,0,0,9,0,0,77,86,0,8,18,33
120860001221,12, Florida,086, Miami-Dade County,96447.0,178,0,0,0,0,0,28,13,0,0,0,26,38,52,0,0,21
120860001222,12, Florida,086, Miami-Dade County,71111.0,446,0,0,17,36,0,0,32,0,0,110,48,67,0,12,113,11
120860001223,12, Florida,086, Miami-Dade County,169421.0,451,0,0,0,0,14,0,0,0,0,50,29,72,0,0,128,158
120860001224,12, Florida,086, Miami-Dade County,122722.0,717,13,0,14,0,0,0,70,28,14,66,48,87,75,48,82,172
120860001231,12, Florida,086, Miami-Dade County,,279,56,0,0,0,0,0,0,12,19,40,0,0,7,0,64,81
120860001232,12, Florida,086, Miami-Dade County,135144.0,404,64,14,0,0,0,0,0,15,0,32,0,53,21,52,61,92
120860001233,12, Florida,086, Miami-Dade County,75667.0,526,0,39,16,20,22,0,19,7,32,42,62,74,44,31,83,35
120860001234,12, Florida,086, Miami-Dade County,,472,157,12,0,0,40,80,0,0,0,28,13,82,8,13,8,31
120860001235,12, Florida,086, Miami-Dade County,43856.0,235,0,14,26,0,0,0,39,71,13,12,10,12,0,10,0,28
120860001241,12, Florida,086, Miami-Dade County,37000.0,320,16,17,86,16,0,21,9,0,8,65,43,33,6,0,0,0
120860001242,12, Florida,086, Miami-Dade County,50048.0,908,31,36,16,88,116,38,39,58,31,93,136,162,12,17,20,15
120860001251,12, Florida,086, Miami-Dade County,,807,319,12,0,0,53,11,0,75,0,78,24,86,27,59,15,48
120860001252,12, Florida,086, Miami-Dade County,50527.0,223,11,0,0,14,0,0,39,24,10,64,30,0,28,0,0,3
120860001253,12, Florida,086, Miami-Dade County,80385.0,192,12,14,0,0,13,0,0,0,0,33,22,26,30,0,29,13
120860001254,12, Florida,086, Miami-Dade County,60192.0,650,0,10,30,54,9,0,43,71,10,96,72,89,25,49,83,9
120860001261,12, Florida,086, Miami-Dade County,,144,38,0,0,0,0,0,0,27,0,0,0,0,0,9,0,70
120860001262,12, Florida,086, Miami-Dade County,14850.0,421,129,83,0,64,8,15,37,0,0,17,49,0,0,9,0,10
120860001263,12, Florida,086, Miami-Dade County,40979.0,478,17,0,22,94,12,22,34,97,0,60,50,50,20,0,0,0
120860001271,12, Florida,086, Miami-Dade County,68307.0,879,36,0,70,33,11,0,55,43,72,45,164,61,49,23,98,119
120860001272,12, Florida,086, Miami-Dade County,26625.0,659,57,105,12,149,42,10,24,55,0,12,0,10,10,46,69,58
120860001281,12, Florida,086, Miami-Dade County,250001.0,172,6,0,0,0,0,0,17,16,0,0,17,18,0,5,0,93
120860001282,12, Florida,086, Miami-Dade County,73429.0,961,52,35,18,0,13,15,0,108,0,140,244,132,142,62,0,0
120860001283,12, Florida,086, Miami-Dade County,107107.0,786,23,6,0,17,24,49,0,0,0,30,104,62,158,76,94,143
120860001291,12, Florida,086, Miami-Dade County,147500.0,192,0,0,10,0,0,8,13,0,0,0,17,13,8,27,29,67
120860001292,12, Florida,086, Miami-Dade County,167125.0,355,0,0,10,11,7,0,0,9,10,11,40,48,9,14,70,116
120860001293,12, Florida,086, Miami-Dade County,155972.0,432,10,7,0,9,10,7,33,52,0,20,0,13,30,18,81,142
120860001301,12, Florida,086, Miami-Dade County,233208.0,123,14,0,0,0,0,0,0,0,0,0,0,12,13,0,0,84
120860001302,12, Florida,086, Miami-Dade County,168462.0,406,0,48,0,0,23,0,0,0,14,0,0,68,0,45,48,160
120860001303,12, Florida,086, Miami-Dade County,40528.0,265,14,73,12,12,0,0,12,45,0,24,0,26,0,0,24,23
120860001304,12, Florida,086, Miami-Dade County,38971.0,242,10,14,16,38,0,13,51,22,0,0,0,13,0,11,0,54
120860001305,12, Florida,086, Miami-Dade County,78958.0,488,14,0,13,48,0,22,27,26,25,0,36,63,68,42,0,104
120860001311,12, Florida,086, Miami-Dade County,,535,45,0,14,20,4,25,0,0,49,19,107,17,19,60,23,133
120860001312,12, Florida,086, Miami-Dade County,,293,0,0,40,0,0,17,0,0,0,55,56,16,0,23,8,78
120860001313,12, Florida,086, Miami-Dade County,82710.0,1175,92,15,86,0,56,34,7,29,43,117,0,236,42,75,140,203
120860001321,12, Florida,086, Miami-Dade County,55987.0,525,76,59,0,0,15,22,0,14,53,35,17,139,63,0,32,0
120860001322,12, Florida,086, Miami-Dade County,24148.0,281,19,78,0,66,15,34,0,0,0,46,0,0,23,0,0,0
120860001323,12, Florida,086, Miami-Dade County,28331.0,611,104,0,43,108,152,21,0,47,16,0,12,14,56,20,0,18
120860001324,12, Florida,086, Miami-Dade County,44583.0,462,0,23,85,34,0,0,51,42,41,0,22,144,0,0,20,0
120860001325,12, Florida,086, Miami-Dade County,91161.0,967,118,0,48,0,0,0,15,35,0,156,105,14,90,43,217,126
120860001341,12, Florida,086, Miami-Dade County,,418,15,10,87,0,10,38,14,27,29,11,14,124,0,0,30,9
120860001342,12, Florida,086, Miami-Dade County,46328.0,939,45,30,80,125,10,103,10,58,32,77,20,116,116,66,13,38
120860001401,12, Florida,086, Miami-Dade County,77584.0,1155,94,52,32,25,14,53,29,41,33,146,53,192,153,165,35,38
120860001402,12, Florida,086, Miami-Dade County,150091.0,393,0,39,0,0,16,0,26,67,0,0,12,35,0,0,128,70
120860001411,12, Florida,086, Miami-Dade County,106344.0,259,0,0,0,0,0,0,25,30,0,8,8,37,52,24,0,75
120860001412,12, Florida,086, Miami-Dade County,75962.0,296,16,0,36,0,0,12,32,0,0,10,37,48,0,0,60,45
120860001413,12, Florida,086, Miami-Dade County,115120.0,321,19,0,0,0,0,8,69,0,0,13,21,18,62,11,15,85
120860001421,12, Florida,086, Miami-Dade County,97063.0,539,15,21,0,17,18,0,0,20,24,27,71,60,102,11,97,56
120860001422,12, Florida,086, Miami-Dade County,73242.0,525,31,16,0,0,47,0,21,10,32,43,104,30,57,0,41,93
120860001423,12, Florida,086, Miami-Dade County,66420.0,657,54,0,54,0,49,43,20,18,0,0,161,58,76,42,35,47
120860001424,12, Florida,086, Miami-Dade County,89406.0,426,60,0,0,0,0,0,0,14,0,12,34,122,38,33,34,79
120860001431,12, Florida,086, Miami-Dade County,70345.0,626,0,151,10,24,9,0,80,14,0,9,49,64,30,21,57,108
120860001432,12, Florida,086, Miami-Dade County,52303.0,479,102,0,0,12,16,12,39,33,8,29,107,11,69,0,41,0
120860001433,12, Florida,086, Miami-Dade County,,481,98,9,0,107,35,12,0,0,6,16,33,19,55,8,29,54
120860001441,12, Florida,086, Miami-Dade County,66076.0,329,15,0,0,84,2,32,0,0,0,10,49,5,39,9,10,74
120860001442,12, Florida,086, Miami-Dade County,76324.0,204,26,0,0,0,0,34,0,0,0,14,19,52,28,14,17,0
120860001451,12, Florida,086, Miami-Dade County,250001.0,300,6,0,6,0,0,0,0,0,0,26,13,32,30,4,8,175
120860001452,12, Florida,086, Miami-Dade County,162686.0,584,41,21,16,0,0,0,0,0,0,21,0,103,62,10,242,68
120860001461,12, Florida,086, Miami-Dade County,70063.0,618,17,22,0,19,0,16,0,0,234,0,55,39,65,21,72,58
120860001462,12, Florida,086, Miami-Dade County,105748.0,556,22,0,0,0,0,0,0,11,0,18,34,146,148,0,47,130
120860001463,12, Florida,086, Miami-Dade County,103889.0,236,15,22,0,0,10,0,19,0,0,0,30,12,51,12,8,57
120860001464,12, Florida,086, Miami-Dade County,201250.0,330,0,0,27,0,0,19,14,0,0,0,0,9,44,18,34,165
120860002041,12, Florida,086, Miami-Dade County,34741.0,620,66,78,12,59,21,77,0,0,84,13,0,73,35,12,38,52
120860002042,12, Florida,086, Miami-Dade County,62012.0,569,9,28,0,11,0,29,0,29,52,42,157,131,23,0,25,33
120860002043,12, Florida,086, Miami-Dade County,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120860002061,12, Florida,086, Miami-Dade County,45614.0,705,48,0,44,46,53,27,58,62,93,41,69,76,0,0,88,0
120860002062,12, Florida,086, Miami-Dade County,52833.0,856,26,97,33,44,65,88,35,0,14,268,62,43,41,10,16,14
120860002063,12, Florida,086, Miami-Dade County,77522.0,401,19,0,24,94,0,0,0,11,0,47,5,94,50,57,0,0
120860002111,12, Florida,086, Miami-Dade County,74432.0,555,0,14,42,6,12,35,14,0,71,55,31,94,66,94,0,21
120860002112,12, Florida,086, Miami-Dade County,41346.0,388,29,12,23,24,36,38,25,13,23,14,11,56,14,2,57,11
120860002121,12, Florida,086, Miami-Dade County,48244.0,331,0,50,28,0,0,75,0,0,42,104,0,32,0,0,0,0
120860002122,12, Florida,086, Miami-Dade County,47515.0,829,21,10,79,59,39,108,44,54,86,76,116,91,32,0,3,11
120860002123,12, Florida,086, Miami-Dade County,,401,48,0,73,0,49,0,27,24,0,14,91,0,45,0,30,0
120860002124,12, Florida,086, Miami-Dade County,36542.0,375,42,27,54,0,0,46,30,0,15,156,5,0,0,0,0,0
120860002131,12, Florida,086, Miami-Dade County,99470.0,392,32,0,0,6,0,0,32,0,10,0,78,45,49,86,19,35
120860002132,12, Florida,086, Miami-Dade County,103387.0,412,0,0,0,0,0,13,0,0,41,12,57,61,106,47,21,54
120860002133,12, Florida,086, Miami-Dade County,57039.0,854,0,90,0,11,68,68,114,45,0,38,93,130,31,100,0,66
120860002151,12, Florida,086, Miami-Dade County,91393.0,503,0,0,0,0,0,14,33,36,0,35,27,153,47,23,92,43
120860002152,12, Florida,086, Miami-Dade County,35671.0,1182,99,66,12,306,65,32,82,12,52,125,92,74,70,52,38,5
120860002161,12, Florida,086, Miami-Dade County,69784.0,447,0,0,0,0,12,24,0,0,37,106,84,22,39,48,75,0
120860002162,12, Florida,086, Miami-Dade County,113487.0,283,9,0,0,0,81,0,0,0,0,10,13,21,118,22,9,0
120860002163,12, Florida,086, Miami-Dade County,59803.0,539,0,19,39,12,0,62,0,0,101,38,104,10,38,17,28,71
120860002181,12, Florida,086, Miami-Dade County,36795.0,312,25,31,16,0,16,40,39,0,0,31,11,50,0,50,0,3
120860002182,12, Florida,086, Miami-Dade County,61229.0,666,29,27,60,56,37,0,23,22,37,13,157,119,38,16,24,8
120860002191,12, Florida,086, Miami-Dade County,69167.0,216,0,14,0,11,0,49,0,0,8,0,82,16,0,24,0,12
120860002192,12, Florida,086, Miami-Dade County,43750.0,666,31,53,13,41,118,26,0,51,15,89,92,41,50,0,46,0
120860002193,12, Florida,086, Miami-Dade County,,165,0,14,0,0,0,70,0,0,0,0,29,25,17,5,0,5
120860002194,12, Florida,086, Miami-Dade County,46602.0,477,98,27,0,0,53,8,32,0,32,61,28,117,4,0,0,17
120860002201,12, Florida,086, Miami-Dade County,36322.0,784,39,84,50,106,21,0,228,40,58,76,8,41,0,0,16,17
120860002202,12, Florida,086, Miami-Dade County,56348.0,911,53,83,0,54,46,10,14,40,32,151,180,82,48,97,15,6
120860002211,12, Florida,086, Miami-Dade County,72700.0,324,38,0,0,0,30,0,47,0,0,20,50,92,32,0,14,1
120860002212,12, Florida,086, Miami-Dade County,84577.0,298,16,0,11,0,1,0,0,22,0,43,2,81,103,0,9,10
120860002221,12, Florida,086, Miami-Dade County,52140.0,240,0,10,0,0,15,0,0,0,0,111,33,21,38,12,0,0
120860002222,12, Florida,086, Miami-Dade County,58125.0,701,69,48,37,59,11,16,90,12,0,34,69,36,27,61,50,82
120860002223,12, Florida,086, Miami-Dade County,64867.0,439,19,0,0,0,0,76,0,19,26,35,81,68,87,17,11,0
120860002231,12, Florida,086, Miami-Dade County,,264,0,0,0,0,115,38,0,0,0,0,45,0,18,12,26,10
120860002232,12, Florida,086, Miami-Dade County,39517.0,310,0,0,0,0,17,67,88,0,49,28,0,61,0,0,0,0
120860002233,12, Florida,086, Miami-Dade County,,88,22,16,0,0,35,15,0,0,0,0,0,0,0,0,0,0
120860002234,12, Florida,086, Miami-Dade County,70265.0,363,0,0,0,0,12,0,37,57,41,19,56,121,20,0,0,0
120860002241,12, Florida,086, Miami-Dade County,30455.0,920,195,0,65,183,13,66,100,0,18,0,85,69,79,0,17,30
120860002242,12, Florida,086, Miami-Dade County,52346.0,923,97,11,0,97,35,26,50,61,31,57,130,77,206,0,45,0
120860002251,12, Florida,086, Miami-Dade County,54542.0,1074,22,113,34,0,109,0,44,101,16,120,104,276,59,53,0,23
120860002252,12, Florida,086, Miami-Dade County,45224.0,843,38,59,127,29,15,110,35,0,95,97,45,136,16,0,0,41
120860002261,12, Florida,086, Miami-Dade County,25926.0,538,73,85,41,50,54,12,10,10,0,37,25,52,22,5,31,31
120860002262,12, Florida,086, Miami-Dade County,115408.0,245,0,15,0,0,0,0,0,0,19,14,0,52,102,0,17,26
120860002271,12, Florida,086, Miami-Dade County,34476.0,435,59,14,11,94,6,40,0,60,29,16,21,31,54,0,0,0
120860002272,12, Florida,086, Miami-Dade County,117650.0,419,13,2,21,27,20,0,0,0,15,26,22,39,48,0,97,89
120860002281,12, Florida,086, Miami-Dade County,37891.0,614,101,0,25,21,117,0,70,0,42,0,46,125,23,27,7,10
120860002282,12, Florida,086, Miami-Dade County,64773.0,470,21,16,0,38,0,13,0,46,71,20,83,51,38,55,7,11
120860003021,12, Florida,086, Miami-Dade County,78300.0,618,35,17,4,18,65,0,5,14,24,24,95,108,9,101,70,29
120860003061,12, Florida,086, Miami-Dade County,45761.0,624,13,0,14,12,54,59,84,69,42,6,23,59,118,0,12,59
120860003062,12, Florida,086, Miami-Dade County,68021.0,203,24,0,0,0,27,0,0,19,0,0,41,34,8,39,0,11
120860003063,12, Florida,086, Miami-Dade County,40375.0,927,56,67,81,102,52,37,64,30,49,117,47,91,50,25,15,44
120860003071,12, Florida,086, Miami-Dade County,51463.0,335,20,51,0,0,24,0,15,30,0,71,19,47,0,15,26,17
120860003072,12, Florida,086, Miami-Dade County,46698.0,488,0,0,58,0,80,17,0,17,106,17,51,41,16,63,13,9
120860003073,12, Florida,086, Miami-Dade County,37002.0,331,0,48,0,0,0,15,142,0,0,0,43,59,7,0,12,5
120860003081,12, Florida,086, Miami-Dade County,84813.0,421,10,45,0,10,0,16,54,10,0,17,10,40,48,74,72,15
120860003082,12, Florida,086, Miami-Dade County,71708.0,268,7,0,0,0,12,0,25,0,0,49,121,32,18,4,0,0
120860003083,12, Florida,086, Miami-Dade County,102553.0,278,3,0,0,0,0,13,0,0,40,0,34,48,47,66,9,18
120860003084,12, Florida,086, Miami-Dade County,92396.0,295,11,10,0,0,0,0,15,0,0,43,47,51,13,26,8,71
120860003091,12, Florida,086, Miami-Dade County,51788.0,425,0,0,0,0,0,0,88,0,63,99,0,85,0,0,90,0
120860003092,12, Florida,086, Miami-Dade County,52805.0,704,0,41,57,7,80,62,79,0,0,96,104,46,85,33,14,0
120860003101,12, Florida,086, Miami-Dade County,57469.0,431,0,0,56,0,12,19,0,0,80,49,45,13,0,50,107,0
120860003102,12, Florida,086, Miami-Dade County,36250.0,846,110,47,189,0,63,14,0,13,38,124,0,87,0,30,94,37
120860003111,12, Florida,086, Miami-Dade County,36504.0,768,109,43,11,0,23,44,274,0,0,8,28,155,18,0,32,23
120860003112,12, Florida,086, Miami-Dade County,65192.0,498,83,0,0,0,81,0,21,13,37,0,50,153,0,47,0,13
120860003121,12, Florida,086, Miami-Dade County,32359.0,372,29,41,49,0,0,83,22,0,95,0,0,28,0,13,12,0
120860003122,12, Florida,086, Miami-Dade County,,369,0,0,0,0,158,4,0,36,0,0,66,11,6,60,0,28
120860003123,12, Florida,086, Miami-Dade County,32102.0,490,65,0,0,89,54,44,68,0,20,0,50,30,19,51,0,0
120860004021,12, Florida,086, Miami-Dade County,,305,70,0,0,50,0,16,0,20,0,0,11,30,61,36,11,0
120860004022,12, Florida,086, Miami-Dade County,33690.0,486,32,24,0,100,22,87,40,17,0,0,29,43,67,1,24,0
120860004023,12, Florida,086, Miami-Dade County,55536.0,479,17,75,10,0,42,0,35,27,0,50,101,37,85,0,0,0
120860004051,12, Florida,086, Miami-Dade County,,217,37,16,66,0,0,44,0,0,0,0,46,8,0,0,0,0
120860004052,12, Florida,086, Miami-Dade County,26517.0,349,0,0,38,91,98,28,0,0,0,33,0,13,19,16,0,13
120860004053,12, Florida,086, Miami-Dade County,69023.0,163,0,0,0,0,21,0,18,15,0,8,60,0,23,14,4,0
120860004054,12, Florida,086, Miami-Dade County,92984.0,398,0,0,0,0,0,0,0,6,0,109,21,113,67,0,42,40
120860004081,12, Florida,086, Miami-Dade County,,701,61,180,37,45,19,28,25,0,5,57,109,19,42,70,4,0
120860004082,12, Florida,086, Miami-Dade County,,434,0,0,22,56,25,30,0,85,0,25,0,72,51,10,17,41
120860004083,12, Florida,086, Miami-Dade County,,243,0,52,0,46,0,33,9,0,0,0,9,94,0,0,0,0
120860004084,12, Florida,086, Miami-Dade County,,473,0,1,53,28,63,24,21,52,0,0,126,99,0,6,0,0
120860004091,12, Florida,086, Miami-Dade County,72031.0,348,0,39,35,0,21,25,7,0,19,6,57,124,1,0,14,0
120860004092,12, Florida,086, Miami-Dade County,57821.0,571,29,0,11,80,92,0,17,32,15,74,38,114,12,12,45,0
120860004093,12, Florida,086, Miami-Dade County,77893.0,287,0,0,0,0,0,66,37,0,0,15,20,115,0,12,6,16
120860004101,12, Florida,086, Miami-Dade County,36071.0,196,0,0,10,0,44,20,56,14,0,10,30,12,0,0,0,0
120860004102,12, Florida,086, Miami-Dade County,105378.0,273,0,0,11,12,0,0,0,0,13,0,36,35,104,0,29,33
120860004103,12, Florida,086, Miami-Dade County,,717,33,0,11,86,55,0,28,12,103,32,0,201,84,72,0,0
120860004111,12, Florida,086, Miami-Dade County,69083.0,425,29,0,11,23,39,0,16,0,0,66,34,192,0,15,0,0
120860004112,12, Florida,086, Miami-Dade County,,444,14,31,45,14,74,52,33,0,0,8,0,82,77,14,0,0
120860004113,12, Florida,086, Miami-Dade County,43036.0,341,27,0,27,53,56,0,0,35,0,16,63,21,10,0,33,0
120860004114,12, Florida,086, Miami-Dade County,49964.0,873,52,48,82,34,66,48,15,12,80,41,329,66,0,0,0,0
120860004131,12, Florida,086, Miami-Dade County,55759.0,351,14,0,0,0,117,6,13,17,0,28,13,109,16,0,18,0
120860004132,12, Florida,086, Miami-Dade County,,260,0,13,48,0,67,9,0,0,0,39,17,43,0,8,0,16
120860004133,12, Florida,086, Miami-Dade County,63450.0,207,0,0,0,5,0,0,0,58,0,31,40,73,0,0,0,0
120860004134,12, Florida,086, Miami-Dade County,55927.0,649,22,0,30,36,37,82,60,46,0,42,55,101,26,48,7,57
120860004141,12, Florida,086, Miami-Dade County,84259.0,412,46,0,0,0,0,36,0,9,0,14,61,48,73,46,71,8
120860004142,12, Florida,086, Miami-Dade County,,118,13,22,10,0,0,0,16,0,0,0,0,7,38,0,12,0
120860004143,12, Florida,086, Miami-Dade County,43493.0,893,51,74,74,37,49,122,0,60,158,103,96,41,0,0,28,0
120860004144,12, Florida,086, Miami-Dade County,,460,55,40,0,71,58,0,0,0,0,19,105,73,0,0,39,0
120860004151,12, Florida,086, Miami-Dade County,79521.0,539,17,0,0,101,28,29,0,8,32,0,6,80,56,38,38,106
120860004152,12, Florida,086, Miami-Dade County,58988.0,167,0,35,0,0,0,0,0,0,0,74,35,19,0,0,0,4
120860004161,12, Florida,086, Miami-Dade County,37813.0,236,0,0,7,0,35,75,8,0,21,64,0,26,0,0,0,0
120860004162,12, Florida,086, Miami-Dade County,78224.0,194,0,0,55,0,3,15,0,2,0,0,0,111,8,0,0,0
120860004163,12, Florida,086, Miami-Dade County,41902.0,341,118,0,0,0,0,0,0,69,16,71,40,10,11,0,6,0
120860004164,12, Florida,086, Miami-Dade County,,994,67,230,151,50,64,37,43,29,13,0,0,56,230,0,0,24
120860004171,12, Florida,086, Miami-Dade County,53568.0,371,17,33,0,0,13,0,0,0,99,55,0,128,26,0,0,0
120860004172,12, Florida,086, Miami-Dade County,57813.0,433,46,34,0,0,21,0,0,90,0,57,67,21,0,97,0,0
120860004173,12, Florida,086, Miami-Dade County,23787.0,868,91,211,97,68,41,45,24,13,13,45,0,142,18,39,21,0
120860004181,12, Florida,086, Miami-Dade County,53750.0,378,0,7,35,97,0,9,41,0,0,0,59,22,3,19,0,86
120860004182,12, Florida,086, Miami-Dade County,31262.0,552,43,59,7,53,62,103,0,108,6,21,25,45,5,4,0,11
120860004191,12, Florida,086, Miami-Dade County,70362.0,425,33,5,12,105,0,0,0,17,0,19,54,71,42,9,27,31
120860004192,12, Florida,086, Miami-Dade County,73946.0,271,43,8,36,0,0,0,0,0,6,0,64,44,47,0,23,0
120860004193,12, Florida,086, Miami-Dade County,,330,5,40,43,0,14,34,29,11,0,0,11,5,138,0,0,0
120860004201,12, Florida,086, Miami-Dade County,54849.0,340,0,0,0,12,0,14,9,37,20,83,35,69,0,34,27,0
120860004202,12, Florida,086, Miami-Dade County,52202.0,601,7,0,64,0,0,0,29,0,71,147,70,202,11,0,0,0
120860005041,12, Florida,086, Miami-Dade County,73813.0,501,50,14,0,4,48,19,0,21,0,54,50,56,110,38,37,0
120860005042,12, Florida,086, Miami-Dade County,73344.0,385,46,0,8,0,0,13,5,3,16,63,114,64,22,18,13,0
120860005043,12, Florida,086, Miami-Dade County,32200.0,728,48,174,18,30,72,25,30,31,54,41,75,46,0,59,12,13
120860005051,12, Florida,086, Miami-Dade County,70188.0,611,0,15,39,18,6,75,0,48,0,26,134,49,9,122,70,0
120860005052,12, Florida,086, Miami-Dade County,37292.0,298,28,19,34,48,0,9,41,0,0,15,30,35,39,0,0,0
120860005053,12, Florida,086, Miami-Dade County,50387.0,969,51,120,76,74,9,47,44,0,57,95,19,80,72,20,40,165
120860005061,12, Florida,086, Miami-Dade County,48938.0,444,37,49,14,10,0,8,47,11,80,30,5,65,19,27,20,22
120860005062,12, Florida,086, Miami-Dade County,55938.0,279,0,0,0,61,15,17,0,21,18,20,8,54,16,35,0,14
120860005071,12, Florida,086, Miami-Dade County,52969.0,345,0,17,0,0,11,54,41,0,9,47,59,26,21,0,31,29
120860005072,12, Florida,086, Miami-Dade County,69653.0,341,17,23,22,20,8,4,10,15,20,0,34,83,69,16,0,0
120860005073,12, Florida,086, Miami-Dade County,49490.0,512,0,34,0,0,47,20,63,0,102,5,18,92,41,18,36,36
120860005081,12, Florida,086, Miami-Dade County,23802.0,480,95,23,72,96,112,0,0,0,14,0,68,0,0,0,0,0
120860005082,12, Florida,086, Miami-Dade County,40022.0,870,169,130,39,62,21,13,0,179,57,29,65,44,62,0,0,0
120860005091,12, Florida,086, Miami-Dade County,30615.0,600,0,66,118,0,100,65,16,7,0,53,7,52,11,29,76,0
120860005092,12, Florida,086, Miami-Dade County,58868.0,397,19,22,0,33,33,0,0,0,8,122,10,133,0,0,17,0
120860006011,12, Florida,086, Miami-Dade County,31406.0,176,9,41,0,11,0,48,0,24,0,0,0,16,27,0,0,0
120860006012,12, Florida,086, Miami-Dade County,91563.0,267,0,0,7,35,0,0,0,0,0,69,0,62,0,38,56,0
120860006013,12, Florida,086, Miami-Dade County,78958.0,357,0,34,42,0,32,0,0,4,0,0,56,67,20,29,26,47
120860006014,12, Florida,086, Miami-Dade County,63690.0,418,9,96,7,19,0,10,0,0,36,22,39,39,59,0,72,10
120860006021,12, Florida,086, Miami-Dade County,46832.0,677,56,42,9,28,72,54,0,35,58,51,34,37,124,11,8,58
120860006022,12, Florida,086, Miami-Dade County,70125.0,307,14,23,0,29,11,0,0,0,15,61,10,86,0,12,12,34
120860006023,12, Florida,086, Miami-Dade County,,701,50,0,0,0,40,61,0,114,0,30,18,60,26,37,218,47
120860006031,12, Florida,086, Miami-Dade County,47176.0,333,40,58,0,18,14,10,0,3,48,16,35,5,20,0,66,0
120860006032,12, Florida,086, Miami-Dade County,53413.0,573,23,28,64,4,16,0,69,16,15,78,41,135,26,22,0,36
120860006033,12, Florida,086, Miami-Dade County,76102.0,619,22,10,18,38,14,40,0,27,0,6,60,226,39,9,37,73
120860006051,12, Florida,086, Miami-Dade County,63065.0,298,22,0,32,8,28,0,16,26,0,0,41,11,8,53,53,0
120860006052,12, Florida,086, Miami-Dade County,56409.0,266,0,41,8,0,24,0,0,29,0,55,0,52,0,23,10,24
